 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="  0.1000D+01" F=FEPOINT, I=  974 J= 1828
   0.2722234855E+00   0.8980705811E-02   0.9007550785E-04  -0.1700192042E-06   0.0000000000E+00   0.0000000000E+00   0.1502068533E-01   0.4308542816E-02   0.5798768443E-02  -0.3480633399E-03
   0.2771740479E+00   0.0000000000E+00   0.9071085517E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1521198661E-01   0.4478973218E-02   0.5907287948E-02  -0.1647026032E-05
   0.2826414080E+00   0.8980704471E-02   0.9134103954E-04  -0.1713593647E-06   0.0000000000E+00   0.0000000000E+00   0.1541341110E-01   0.4461348418E-02   0.5962427856E-02  -0.3028106737E-03
   0.2355710844E+00   0.1793955983E-01   0.8570939638E-04  -0.3429743011E-06   0.0000000000E+00   0.0000000000E+00   0.1337572630E-01   0.3485236195E-02   0.5058288748E-02  -0.1183657942E-02
   0.2459204334E+00   0.0000000000E+00   0.8709636664E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1367226399E-01   0.3886751502E-02   0.5267704647E-02   0.1665279216E-06
   0.2565972081E+00   0.1801997245E-01   0.8808310244E-04  -0.3463495076E-06   0.0000000000E+00   0.0000000000E+00   0.1453873439E-01   0.3999121317E-02   0.5561356712E-02  -0.8947156404E-03
   0.2407458264E+00   0.8969785578E-02   0.8647041882E-04  -0.1658419713E-06   0.0000000000E+00   0.0000000000E+00   0.1346358258E-01   0.3668861805E-02   0.5139733314E-02  -0.5604400457E-03
   0.2512588628E+00   0.9009991626E-02   0.8763181712E-04  -0.1677839869E-06   0.0000000000E+00   0.0000000000E+00   0.1404733906E-01   0.3915893068E-02   0.5388969639E-02  -0.4764938498E-03
   0.2460841241E+00   0.1797976561E-01   0.8687409834E-04  -0.3442890620E-06   0.0000000000E+00   0.0000000000E+00   0.1407548983E-01   0.3791177146E-02   0.5360000093E-02  -0.1035602289E-02
   0.2989886072E+00   0.8661735762E-01   0.9134118388E-04  -0.2608078801E-05   0.0000000000E+00   0.0000000000E+00   0.1993947737E-01   0.3081138632E-02   0.6906184801E-02  -0.1490365639E-02
   0.3162543786E+00   0.9621634597E-01   0.9399756201E-04  -0.3052128454E-05   0.0000000000E+00   0.0000000000E+00   0.2079257501E-01   0.3006807582E-02   0.7139814779E-02  -0.1004859632E-02
   0.2993766634E+00   0.1058812459E+00   0.9056636417E-04  -0.3679144907E-05   0.0000000000E+00   0.0000000000E+00   0.2160960110E-01   0.2501542167E-02   0.7233342980E-02  -0.1523176231E-02
   0.3076214602E+00   0.9141685803E-01   0.9263622668E-04  -0.2823874851E-05   0.0000000000E+00   0.0000000000E+00   0.2038507592E-01   0.3055780784E-02   0.7032257010E-02  -0.1242233841E-02
   0.3078155458E+00   0.1010488154E+00   0.9232182324E-04  -0.3349589938E-05   0.0000000000E+00   0.0000000000E+00   0.2118973559E-01   0.2754789938E-02   0.7183357658E-02  -0.1264588589E-02
   0.2991826580E+00   0.9624932607E-01   0.9096102950E-04  -0.3115325045E-05   0.0000000000E+00   0.0000000000E+00   0.2076909583E-01   0.2777799176E-02   0.7064068500E-02  -0.1513399636E-02
   0.1936999362E+00   0.1783116367E-01   0.8163822494E-04  -0.3760294766E-06   0.0000000000E+00   0.0000000000E+00   0.9921572442E-02   0.1715765134E-02   0.3491201273E-02  -0.1969557422E-02
   0.2042496467E+00   0.0000000000E+00   0.8298073500E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1042999061E-01   0.2483697054E-02   0.3874106298E-02  -0.2742659950E-05
   0.2146487644E+00   0.1790971998E-01   0.8354739278E-04  -0.3489211024E-06   0.0000000000E+00   0.0000000000E+00   0.1186585320E-01   0.2762952259E-02   0.4388641636E-02  -0.1539522124E-02
   0.1989749000E+00   0.8915596096E-02   0.8242599601E-04  -0.1737740361E-06   0.0000000000E+00   0.0000000000E+00   0.1007386327E-01   0.2069211317E-02   0.3642922376E-02  -0.9317287991E-03
   0.2094492735E+00   0.8954865574E-02   0.8333948397E-04  -0.1688561938E-06   0.0000000000E+00   0.0000000000E+00   0.1105541617E-01   0.2581759477E-02   0.4091152694E-02  -0.8163134709E-03
   0.2041743159E+00   0.1787044570E-01   0.8255793375E-04  -0.3586044164E-06   0.0000000000E+00   0.0000000000E+00   0.1107662737E-01   0.2313563968E-02   0.4017057402E-02  -0.1746924747E-02
